"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099633","protein localization to postsynaptic specialization membrane","1/14","34/18986",0.0294117647058824,39.8865546218487,6.16487338299165,0.0247897431732735,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","1/14","34/18986",0.0294117647058824,39.8865546218487,6.16487338299165,0.0247897431732735,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:1904893","negative regulation of receptor signaling pathway via STAT","1/14","35/18986",0.0285714285714286,38.7469387755102,6.07173003806411,0.0255101390995912,0.13199633459485,0.0939650020226493,"MIR340",1
"GO:0010984","regulation of lipoprotein particle clearance","1/14","36/18986",0.0277777777777778,37.6706349206349,5.98243285992095,0.0262300408489765,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/14","36/18986",0.0277777777777778,37.6706349206349,5.98243285992095,0.0262300408489765,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:0045943","positive regulation of transcription by RNA polymerase I","1/14","36/18986",0.0277777777777778,37.6706349206349,5.98243285992095,0.0262300408489765,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:1990778","protein localization to cell periphery","2/14","362/18986",0.00552486187845304,7.49250197316496,3.38799417253853,0.0283586720077224,0.140442947085863,0.0999779414140256,"SQSTM1/ERBB2",2
"GO:0007143","female meiotic nuclear division","1/14","41/18986",0.024390243902439,33.0766550522648,5.58529939398271,0.0298221478882992,0.145382970955458,0.10349462507288,"TOP2A",1
"GO:0014044","Schwann cell development","1/14","42/18986",0.0238095238095238,32.2891156462585,5.51435665417861,0.0305390911413773,0.145917209420306,0.10387493653065,"ERBB2",1
"GO:0071364","cellular response to epidermal growth factor stimulus","1/14","43/18986",0.0232558139534884,31.5382059800664,5.44585569082305,0.0312555424042585,0.145917209420306,0.10387493653065,"ERBB2",1
"GO:0045047","protein targeting to ER","1/14","46/18986",0.0217391304347826,29.4813664596273,5.25366662466675,0.0334019473674723,0.145917209420306,0.10387493653065,"RN7SL3",1
"GO:0006623","protein targeting to vacuole","1/14","47/18986",0.0212765957446809,28.854103343465,5.19364606457401,0.0341164337844128,0.145917209420306,0.10387493653065,"SQSTM1",1
"GO:0030261","chromosome condensation","1/14","47/18986",0.0212765957446809,28.854103343465,5.19364606457401,0.0341164337844128,0.145917209420306,0.10387493653065,"TOP2A",1
"GO:1900271","regulation of long-term synaptic potentiation","1/14","47/18986",0.0212765957446809,28.854103343465,5.19364606457401,0.0341164337844128,0.145917209420306,0.10387493653065,"SQSTM1",1
"GO:0006356","regulation of transcription by RNA polymerase I","1/14","48/18986",0.0208333333333333,28.2529761904762,5.13547075004639,0.034830429767676,0.145917209420306,0.10387493653065,"ERBB2",1
"GO:0070849","response to epidermal growth factor","1/14","48/18986",0.0208333333333333,28.2529761904762,5.13547075004639,0.034830429767676,0.145917209420306,0.10387493653065,"ERBB2",1
"GO:0071526","semaphorin-plexin signaling pathway","1/14","48/18986",0.0208333333333333,28.2529761904762,5.13547075004639,0.034830429767676,0.145917209420306,0.10387493653065,"ERBB2",1
"GO:0014037","Schwann cell differentiation","1/14","49/18986",0.0204081632653061,27.6763848396501,5.07904645452523,0.0355439356280233,0.145917209420306,0.10387493653065,"ERBB2",1
"GO:0032369","negative regulation of lipid transport","1/14","49/18986",0.0204081632653061,27.6763848396501,5.07904645452523,0.0355439356280233,0.145917209420306,0.10387493653065,"MIR148A",1
"GO:0046578","regulation of Ras protein signal transduction","1/14","49/18986",0.0204081632653061,27.6763848396501,5.07904645452523,0.0355439356280233,0.145917209420306,0.10387493653065,"SQSTM1",1
"GO:0072599","establishment of protein localization to endoplasmic reticulum","1/14","50/18986",0.02,27.1228571428571,5.02428556862864,0.0362569516760353,0.146080926626106,0.103991482854616,"RN7SL3",1
"GO:0044788","modulation by host of viral process","1/14","51/18986",0.0196078431372549,26.5910364145658,4.97110651396116,0.0369694782221135,0.146080926626106,0.103991482854616,"IGF2R",1
"GO:0007528","neuromuscular junction development","1/14","52/18986",0.0192307692307692,26.0796703296703,4.91943321918923,0.037681515576478,0.146080926626106,0.103991482854616,"ERBB2",1
"GO:1903539","protein localization to postsynaptic membrane","1/14","52/18986",0.0192307692307692,26.0796703296703,4.91943321918923,0.037681515576478,0.146080926626106,0.103991482854616,"ERBB2",1
"GO:0045581","negative regulation of T cell differentiation","1/14","53/18986",0.0188679245283019,25.5876010781671,4.86919465071266,0.0383930640491688,0.146080926626106,0.103991482854616,"ERBB2",1
"GO:0048009","insulin-like growth factor receptor signaling pathway","1/14","53/18986",0.0188679245283019,25.5876010781671,4.86919465071266,0.0383930640491688,0.146080926626106,0.103991482854616,"IGF2R",1
"GO:0010874","regulation of cholesterol efflux","1/14","54/18986",0.0185185185185185,25.1137566137566,4.82032439133187,0.0391041239500464,0.14614335322003,0.10403592283882,"MIR148A",1
"GO:0034381","plasma lipoprotein particle clearance","1/14","55/18986",0.0181818181818182,24.6571428571429,4.77276026121515,0.0398146955887901,0.14614335322003,0.10403592283882,"MIR148A",1
"GO:0062237","protein localization to postsynapse","1/14","55/18986",0.0181818181818182,24.6571428571429,4.77276026121515,0.0398146955887901,0.14614335322003,0.10403592283882,"ERBB2",1
"GO:0016032","viral process","2/14","452/18986",0.00442477876106195,6.00063211125158,2.92295617593372,0.0426003918972365,0.152404283069839,0.108492927556464,"IGF2R/TOP2A",2
"GO:0007131","reciprocal meiotic recombination","1/14","60/18986",0.0166666666666667,22.602380952381,4.55261147156429,0.0433602406767164,0.152404283069839,0.108492927556464,"TOP2A",1
"GO:0140527","reciprocal homologous recombination","1/14","60/18986",0.0166666666666667,22.602380952381,4.55261147156429,0.0433602406767164,0.152404283069839,0.108492927556464,"TOP2A",1
"GO:0072594","establishment of protein localization to organelle","2/14","462/18986",0.00432900432900433,5.87074829931973,2.87913513748426,0.0443224864870551,0.152404283069839,0.108492927556464,"SQSTM1/RN7SL3",2
"GO:0045620","negative regulation of lymphocyte differentiation","1/14","62/18986",0.0161290322580645,21.8732718894009,4.47190599733416,0.0447750516956155,0.152404283069839,0.108492927556464,"ERBB2",1
"GO:0032091","negative regulation of protein binding","1/14","64/18986",0.015625,21.1897321428571,4.39490797391236,0.0461879195496815,0.152404283069839,0.108492927556464,"MIR148A",1
"GO:0034142","toll-like receptor 4 signaling pathway","1/14","64/18986",0.015625,21.1897321428571,4.39490797391236,0.0461879195496815,0.152404283069839,0.108492927556464,"SQSTM1",1
"GO:0048524","positive regulation of viral process","1/14","65/18986",0.0153846153846154,20.8637362637363,4.35771011296129,0.0468936255599504,0.152404283069839,0.108492927556464,"TOP2A",1
"GO:0051057","positive regulation of small GTPase mediated signal transduction","1/14","65/18986",0.0153846153846154,20.8637362637363,4.35771011296129,0.0468936255599504,0.152404283069839,0.108492927556464,"ERBB2",1
"GO:0072666","establishment of protein localization to vacuole","1/14","65/18986",0.0153846153846154,20.8637362637363,4.35771011296129,0.0468936255599504,0.152404283069839,0.108492927556464,"SQSTM1",1
"GO:1903078","positive regulation of protein localization to plasma membrane","1/14","65/18986",0.0153846153846154,20.8637362637363,4.35771011296129,0.0468936255599504,0.152404283069839,0.108492927556464,"SQSTM1",1
"GO:0002931","response to ischemia","1/14","66/18986",0.0151515151515152,20.547619047619,4.32133593438783,0.0475988467027103,0.152754001264187,0.108741883491037,"SQSTM1",1
"GO:0031100","animal organ regeneration","1/14","67/18986",0.0149253731343284,20.2409381663113,4.28575477081481,0.0483035832854883,0.152754001264187,0.108741883491037,"IGF2R",1
"GO:0035825","homologous recombination","1/14","68/18986",0.0147058823529412,19.9432773109244,4.25093753513916,0.0490078356156328,0.152754001264187,0.108741883491037,"TOP2A",1
"GO:1905953","negative regulation of lipid localization","1/14","68/18986",0.0147058823529412,19.9432773109244,4.25093753513916,0.0490078356156328,0.152754001264187,0.108741883491037,"MIR148A",1
"GO:0007264","small GTPase-mediated signal transduction","2/14","491/18986",0.00407331975560081,5.52400349141693,2.75898456117212,0.0494641150368793,0.152754001264187,0.108741883491037,"SQSTM1/ERBB2",2
"GO:1903829","positive regulation of protein localization","2/14","497/18986",0.00402414486921529,5.45731532049439,2.73531660472946,0.0505546436504039,0.152754001264187,0.108741883491037,"SQSTM1/ERBB2",2
"GO:0140895","cell surface toll-like receptor signaling pathway","1/14","72/18986",0.0138888888888889,18.8353174603175,4.11877587652148,0.0518200085505846,0.152754001264187,0.108741883491037,"SQSTM1",1
"GO:0033344","cholesterol efflux","1/14","74/18986",0.0135135135135135,18.3262548262548,4.05662243669258,0.0532231974801841,0.152754001264187,0.108741883491037,"MIR148A",1
"GO:0042130","negative regulation of T cell proliferation","1/14","74/18986",0.0135135135135135,18.3262548262548,4.05662243669258,0.0532231974801841,0.152754001264187,0.108741883491037,"ERBB2",1
"GO:0006360","transcription by RNA polymerase I","1/14","75/18986",0.0133333333333333,18.0819047619048,4.02645121181223,0.0539240686326417,0.152754001264187,0.108741883491037,"ERBB2",1
"GO:0097120","receptor localization to synapse","1/14","76/18986",0.0131578947368421,17.843984962406,3.99685724878348,0.0546244579848252,0.152754001264187,0.108741883491037,"ERBB2",1
"GO:0032371","regulation of sterol transport","1/14","77/18986",0.012987012987013,17.6122448979592,3.96782187233343,0.0553243658424779,0.152754001264187,0.108741883491037,"MIR148A",1
"GO:0032374","regulation of cholesterol transport","1/14","77/18986",0.012987012987013,17.6122448979592,3.96782187233343,0.0553243658424779,0.152754001264187,0.108741883491037,"MIR148A",1
"GO:0032508","DNA duplex unwinding","1/14","77/18986",0.012987012987013,17.6122448979592,3.96782187233343,0.0553243658424779,0.152754001264187,0.108741883491037,"TOP2A",1
"GO:0043406","positive regulation of MAP kinase activity","1/14","77/18986",0.012987012987013,17.6122448979592,3.96782187233343,0.0553243658424779,0.152754001264187,0.108741883491037,"ERBB2",1
"GO:1903533","regulation of protein targeting","1/14","77/18986",0.012987012987013,17.6122448979592,3.96782187233343,0.0553243658424779,0.152754001264187,0.108741883491037,"ERBB2",1
"GO:1904377","positive regulation of protein localization to cell periphery","1/14","77/18986",0.012987012987013,17.6122448979592,3.96782187233343,0.0553243658424779,0.152754001264187,0.108741883491037,"SQSTM1",1
"GO:0002752","cell surface pattern recognition receptor signaling pathway","1/14","79/18986",0.0126582278481013,17.1663652802893,3.91135632132797,0.0567227382962742,0.155241178495066,0.110512444880091,"SQSTM1",1
"GO:0031397","negative regulation of protein ubiquitination","1/14","81/18986",0.0123456790123457,16.7425044091711,3.85692108292676,0.0581191884364206,0.157385110013988,0.112038657938433,"SQSTM1",1
"GO:0032392","DNA geometric change","1/14","83/18986",0.0120481927710843,16.3390705679862,3.8043939735465,0.0595137187024648,0.157385110013988,0.112038657938433,"TOP2A",1
"GO:0070972","protein localization to endoplasmic reticulum","1/14","83/18986",0.0120481927710843,16.3390705679862,3.8043939735465,0.0595137187024648,0.157385110013988,0.112038657938433,"RN7SL3",1
"GO:0035023","regulation of Rho protein signal transduction","1/14","84/18986",0.0119047619047619,16.1445578231293,3.77881057384651,0.060210264644282,0.157385110013988,0.112038657938433,"ERBB2",1
"GO:0045069","regulation of viral genome replication","1/14","85/18986",0.0117647058823529,15.9546218487395,3.75366290102808,0.0609063315311186,0.157385110013988,0.112038657938433,"TOP2A",1
"GO:0097009","energy homeostasis","1/14","85/18986",0.0117647058823529,15.9546218487395,3.75366290102808,0.0609063315311186,0.157385110013988,0.112038657938433,"SQSTM1",1
"GO:0007422","peripheral nervous system development","1/14","87/18986",0.0114942528735632,15.5878489326765,3.70462481634481,0.0622970293562553,0.157385110013988,0.112038657938433,"ERBB2",1
"GO:0072665","protein localization to vacuole","1/14","88/18986",0.0113636363636364,15.4107142857143,3.68071068604957,0.0629916609023163,0.157385110013988,0.112038657938433,"SQSTM1",1
"GO:0009791","post-embryonic development","1/14","89/18986",0.0112359550561798,15.2375601926164,3.65718479548202,0.0636858146089184,0.157385110013988,0.112038657938433,"IGF2R",1
"GO:0033077","T cell differentiation in thymus","1/14","89/18986",0.0112359550561798,15.2375601926164,3.65718479548202,0.0636858146089184,0.157385110013988,0.112038657938433,"ERBB2",1
"GO:0035418","protein localization to synapse","1/14","89/18986",0.0112359550561798,15.2375601926164,3.65718479548202,0.0636858146089184,0.157385110013988,0.112038657938433,"ERBB2",1
"GO:0050672","negative regulation of lymphocyte proliferation","1/14","90/18986",0.0111111111111111,15.068253968254,3.63403641637743,0.0643794907795003,0.157385110013988,0.112038657938433,"ERBB2",1
"GO:0051851","modulation by host of symbiont process","1/14","91/18986",0.010989010989011,14.9026687598116,3.61125523280065,0.0650726897173222,0.157385110013988,0.112038657938433,"IGF2R",1
"GO:0071103","DNA conformation change","1/14","91/18986",0.010989010989011,14.9026687598116,3.61125523280065,0.0650726897173222,0.157385110013988,0.112038657938433,"TOP2A",1
"GO:0097006","regulation of plasma lipoprotein particle levels","1/14","91/18986",0.010989010989011,14.9026687598116,3.61125523280065,0.0650726897173222,0.157385110013988,0.112038657938433,"MIR148A",1
"GO:0032945","negative regulation of mononuclear cell proliferation","1/14","92/18986",0.0108695652173913,14.7406832298137,3.58883132096166,0.0657654117254701,0.157836988141128,0.11236033906133,"ERBB2",1
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","1/14","94/18986",0.0106382978723404,14.4270516717325,3.54501746524143,0.0671494261642027,0.159565965621322,0.113591156363357,"SQSTM1",1
"GO:0000423","mitophagy","1/14","95/18986",0.0105263157894737,14.2751879699248,3.52360946909209,0.0678407192000747,0.159565965621322,0.113591156363357,"SQSTM1",1
"GO:0097194","execution phase of apoptosis","1/14","96/18986",0.0104166666666667,14.1264880952381,3.50252260743057,0.06853153651685,0.159565965621322,0.113591156363357,"TOP2A",1
"GO:1904892","regulation of receptor signaling pathway via STAT","1/14","96/18986",0.0104166666666667,14.1264880952381,3.50252260743057,0.06853153651685,0.159565965621322,0.113591156363357,"MIR340",1
